,Vdrive,X,Y,endTime,freq,sensitivity,startTime
1,1.5,-7.94734583333e-07,4.68893016667e-06,1542866316.86,6.8,0.05,1542866309.89
2,1.5,-7.62943991667e-06,7.15260216667e-06,1542866323.88,6.7,0.05,1542866316.87
3,1.5,8.50364991667e-06,1.29541554167e-05,1542866330.88,6.6,0.05,1542866323.88
4,1.5,1.34309955833e-05,1.31925766667e-05,1542866337.9,6.5,0.05,1542866330.88
5,1.5,1.00931056667e-05,4.13261416667e-06,1542866344.84,6.4,0.05,1542866337.9
6,1.5,1.46230916667e-05,7.073123375e-06,1542866351.93,6.3,0.05,1542866344.84
7,1.5,2.813355375e-05,-6.35780666667e-07,1542866358.84,6.2,0.05,1542866351.93
8,1.5,2.07425425833e-05,6.67576191667e-06,1542866366.28,6.1,0.05,1542866358.84
9,1.5,2.94846116667e-05,1.05699506667e-05,1542866372.85,6.0,0.05,1542866366.28
0,1.5,3.78293054167e-05,1.56562458333e-05,1542866380.28,5.9,0.05,1542866372.85
1,1.5,4.25182104167e-05,1.91530629167e-05,1542866386.84,5.8,0.05,1542866380.29
2,1.5,6.34992516667e-05,3.862403875e-05,1542866393.89,5.7,0.05,1542866386.85
3,1.5,5.79360545833e-05,4.4743455e-05,1542866400.85,5.6,0.05,1542866393.9
4,1.5,2.78951282917e-05,3.28224908333e-05,1542866407.88,5.5,0.05,1542866400.85
5,1.5,-3.99750779167e-05,7.240024125e-05,1542866414.89,5.4,0.05,1542866407.88
6,1.5,-0.000139237379167,8.24932895833e-05,1542866421.88,5.3,0.05,1542866414.89
7,1.5,-0.000136376345833,-4.76840179167e-06,1542866428.88,5.2,0.05,1542866421.88
8,1.5,-8.368538625e-05,-1.63715074583e-05,1542866435.9,5.1,0.05,1542866428.88
9,1.5,-6.12739141667e-05,-2.33651520833e-05,1542866442.89,5.0,0.05,1542866435.9
0,1.5,-5.78565416667e-05,-1.94709570833e-05,1542866449.87,4.9,0.05,1542866442.9
1,1.5,-4.10082275e-05,-2.20140991667e-05,1542866456.86,4.8,0.05,1542866449.87
2,1.5,-3.90213833333e-05,-2.03451639583e-05,1542866463.87,4.7,0.05,1542866456.87
3,1.5,-4.17234841667e-05,-2.2888320625e-05,1542866470.87,4.6,0.05,1542866463.87
4,1.5,-3.94982154167e-05,-3.31403604167e-05,1542866477.88,4.5,0.05,1542866470.88
5,1.5,-6.914170625e-06,-5.33266091667e-05,1542866484.89,4.4,0.05,1542866477.88
6,1.5,-1.04904826667e-05,-6.32607941667e-05,1542866491.86,4.3,0.05,1542866484.9
7,1.5,-2.22524908333e-06,3.886246e-05,1542866498.88,4.2,0.05,1542866491.86
8,1.5,-8.01091176e-06,-6.33243628e-06,1542866505.9,4.1,0.05,1542866498.89
9,1.5,-1.04110073333e-05,-4.60946666667e-06,1542866512.89,4.0,0.05,1542866505.91
0,1.5,-1.19209883333e-06,-2.22524545833e-06,1542866519.87,3.9,0.05,1542866512.9
1,1.5,-7.9473625e-07,-5.88102320833e-06,1542866526.87,3.8,0.05,1542866519.88
2,1.5,-1.23183691667e-05,-1.49409768333e-05,1542866533.88,3.7,0.05,1542866526.88
3,1.5,-1.82788445833e-06,-2.9405105e-06,1542866540.88,3.6,0.05,1542866533.88
4,1.5,2.463676125e-06,-3.41735533333e-06,1542866547.85,3.5,0.05,1542866540.88
5,1.5,3.73524558333e-06,-1.58946404167e-06,1542866554.88,3.4,0.05,1542866547.86
6,1.5,3.33787833333e-06,-6.11944825e-06,1542866561.85,3.3,0.05,1542866554.88
7,1.5,2.9405145e-06,-3.97367025e-06,1542866568.87,3.2,0.05,1542866561.85
8,1.5,-4.05314058333e-06,-2.06630529167e-06,1542866575.82,3.1,0.05,1542866568.87
9,1.5,2.67030428e-06,8.08721004e-06,1542866582.87,3.0,0.05,1542866575.83
0,1.5,4.88284044e-06,-8.77385892e-06,1542866589.88,2.9,0.05,1542866582.88
1,1.5,-5.00681658333e-06,2.7020885e-06,1542866596.89,2.8,0.05,1542866589.88
2,1.5,-6.67575620833e-06,8.50364629167e-06,1542866603.88,2.7,0.05,1542866596.89
3,1.5,5.165765625e-06,2.46367670833e-06,1542866610.85,2.6,0.05,1542866603.88
4,1.5,-5.24523454167e-06,3.2583995e-06,1542866617.88,2.5,0.05,1542866610.85
5,1.5,-9.45732104167e-06,2.781565875e-06,1542866624.87,2.4,0.05,1542866617.88
6,1.5,2.2252545e-06,4.371033375e-06,1542866631.85,2.3,0.05,1542866624.88
7,1.5,2.066308875e-06,-4.7683925e-06,1542866638.89,2.2,0.05,1542866631.86
8,1.5,1.25567769583e-05,-1.986824e-06,1542866645.86,2.1,0.05,1542866638.89
9,1.5,-1.19019254e-05,1.37329968e-06,1542866652.89,2.0,0.05,1542866645.86
