,Vdrive,X,Y,endTime,freq,sensitivity,startTime
3,1.5,-0.000456176058333,0.0006090042375,1543084260.88,25.4,0.05,1543084255.11
4,1.5,-0.000469527525,0.000652316983333,1543084266.63,25.5,0.05,1543084260.88
5,1.5,-0.00045975235,0.000662489495833,1543084272.38,25.6,0.05,1543084266.63
6,1.5,-0.000463169683333,0.000673536208333,1543084278.19,25.7,0.05,1543084272.39
7,1.5,-0.000475964820833,0.000693404416667,1543084283.98,25.8,0.05,1543084278.2
8,1.5,-0.0004905894625,0.000727180395833,1543084296.96,25.9,0.05,1543084283.98
9,1.5,-0.000494881229167,0.000725908825,1543084302.71,26.0,0.05,1543084296.97
0,1.5,-0.000507835304167,0.000731630875,1543084308.59,26.1,0.05,1543084302.72
1,1.5,-0.0005153057625,0.00074537965,1543084314.35,26.2,0.05,1543084308.59
2,1.5,-0.000525001441667,0.00076342,1543084320.12,26.3,0.05,1543084314.36
3,1.5,-0.0005209483375,0.0007837650875,1543084325.9,26.4,0.05,1543084320.13
4,1.5,-0.000524127233333,0.000805381675,1543084331.85,26.5,0.05,1543084325.9
5,1.5,-0.000517769433333,0.000833117708333,1543084337.6,26.6,0.05,1543084331.86
6,1.5,-0.000519517829167,0.000875635683333,1543084343.37,26.7,0.05,1543084337.61
7,1.5,-0.000513398433333,0.000916405279167,1543084349.19,26.8,0.05,1543084343.37
8,1.5,-0.000502908008333,0.000935240345833,1543084354.95,26.9,0.05,1543084349.2
9,1.5,-0.0005030669375,0.000962579,1543084360.73,27.0,0.05,1543084354.95
0,1.5,-0.000498536983333,0.000989126641667,1543084366.6,27.1,0.05,1543084360.73
1,1.5,-0.0004923380875,0.00101877016667,1543084372.39,27.2,0.05,1543084366.6
2,1.5,-0.0004862969,0.00103140620833,1543084378.26,27.3,0.05,1543084372.39
3,1.5,-0.000487489420833,0.00105198966667,1543084384.02,27.4,0.05,1543084378.27
4,1.5,-0.0004943249125,0.001071460625,1543084389.81,27.5,0.05,1543084384.03
5,1.5,-0.000495437541667,0.00109450770833,1543084395.55,27.6,0.05,1543084389.81
6,1.5,-0.000495834920833,0.00111191225,1543084401.3,27.7,0.05,1543084395.56
7,1.5,-0.0004973448875,0.00115323808333,1543084407.11,27.8,0.05,1543084401.3
8,1.5,-0.000503543775,0.001201160125,1543084412.89,27.9,0.05,1543084407.12
9,1.5,-0.000507755845833,0.00124161179167,1543084418.66,28.0,0.05,1543084412.9
0,1.5,-0.0004961527875,0.00129175920833,1543084424.49,28.1,0.05,1543084418.66
1,1.5,-0.000492973866667,0.00134564204167,1543084430.24,28.2,0.05,1543084424.49
2,1.5,-0.000491145916667,0.00143306208333,1543084435.98,28.3,0.05,1543084430.25
3,1.5,-0.000474375358333,0.001496878625,1543084441.76,28.4,0.05,1543084435.99
4,1.5,-0.000452679258333,0.00154861558333,1543084447.62,28.5,0.05,1543084441.77
5,1.5,-0.000425499570833,0.00161712125,1543084453.46,28.6,0.05,1543084447.63
6,1.5,-0.0004110355,0.001690395125,1543084459.22,28.7,0.05,1543084453.46
7,1.5,-0.000387590983333,0.00176804025,1543084465.0,28.8,0.05,1543084459.22
8,1.5,-0.000373683241667,0.00184385729167,1543084470.78,28.9,0.05,1543084465.0
9,1.5,-0.0003457882875,0.00194423295833,1543084476.54,29.0,0.05,1543084470.78
0,1.5,-0.000317257504167,0.002074892375,1543084482.34,29.1,0.05,1543084476.54
1,1.5,-0.000237227683333,0.002179637625,1543084488.16,29.2,0.05,1543084482.34
2,1.5,-0.000158310875,0.002295350125,1543084493.93,29.3,0.05,1543084488.17
3,1.5,-7.22412270833e-05,0.00242131441667,1543084499.66,29.4,0.05,1543084493.94
4,1.5,5.11013245833e-05,0.00261538725,1543084505.56,29.5,0.05,1543084499.67
5,1.5,0.00016625815,0.00269422433333,1543084511.31,29.6,0.05,1543084505.56
6,1.5,0.0004247843,0.002949093875,1543084517.07,29.7,0.05,1543084511.31
7,1.5,0.000639760245833,0.00303635483333,1543084522.81,29.8,0.05,1543084517.07
8,1.5,0.000952646125,0.00309103233333,1543084528.58,29.9,0.05,1543084522.82
9,1.5,0.00126513595833,0.00327699879167,1543084534.31,30.0,0.05,1543084528.59
0,1.5,0.00167386483333,0.00335941204167,1543084540.03,30.1,0.05,1543084534.31
1,1.5,0.00226530933333,0.00337371729167,1543084545.77,30.2,0.05,1543084540.04
2,1.5,0.002882654375,0.00314960379167,1543084551.5,30.3,0.05,1543084545.77
3,1.5,0.00344913708333,0.002551729625,1543084557.32,30.4,0.05,1543084551.51
4,1.5,0.00353230533333,0.001980835875,1543084570.31,30.5,0.02,1543084557.33
5,1.5,0.00387615291667,0.00176446391667,1543084583.47,30.6,0.05,1543084570.31
6,1.5,0.004153519875,0.001211015,1543084589.26,30.7,0.05,1543084583.47
7,1.5,0.00409796829167,0.000779076175,1543084595.05,30.8,0.05,1543084589.27
8,1.5,0.003978759,0.000373921641667,1543084600.79,30.9,0.05,1543084595.05
9,1.5,0.00382313629167,3.26635691667e-05,1543084606.52,31.0,0.05,1543084600.79
0,1.5,0.00359322116667,-0.000223478629167,1543084612.36,31.1,0.05,1543084606.53
1,1.5,0.003403758125,-0.000466428083333,1543084618.16,31.2,0.05,1543084612.36
2,1.5,0.00318965820833,-0.0006481049125,1543084623.94,31.3,0.05,1543084618.17
3,1.5,0.00297841920833,-0.000793301833333,1543084629.7,31.4,0.05,1543084623.95
4,1.5,0.00275661045833,-0.000894868120833,1543084635.57,31.5,0.05,1543084629.7
5,1.5,0.00257286941667,-0.000974024325,1543084641.37,31.6,0.05,1543084635.57
6,1.5,0.002377207,-0.00100335228333,1543084647.13,31.7,0.05,1543084641.38
7,1.5,0.00217637920833,-0.0009992991125,1543084652.88,31.8,0.05,1543084647.14
8,1.5,0.002050971,-0.00101018704583,1543084658.82,31.9,0.05,1543084652.89
9,1.5,0.001893528,-0.0009987427625,1543084664.62,32.0,0.05,1543084658.83
0,1.5,0.001747536125,-0.0009838019625,1543084670.36,32.1,0.05,1543084664.62
