,Vdrive,X,Y,endTime,freq,sensitivity,startTime
9,1.5,7.42281141667e-05,-0.000137250558333,1543115494.41,337.0,0.05,1543115488.55
0,1.5,7.70891391667e-05,-0.0001338332,1543115500.21,336.9,0.05,1543115494.42
1,1.5,7.653282875e-05,-0.000132959004167,1543115505.98,336.8,0.05,1543115500.22
2,1.5,7.33539120833e-05,-0.0001335153,1543115511.72,336.7,0.05,1543115505.98
3,1.5,7.31949683333e-05,-0.0001335153,1543115517.65,336.6,0.05,1543115511.72
4,1.5,7.32744391667e-05,-0.0001328000625,1543115523.46,336.5,0.05,1543115517.66
5,1.5,7.0731315e-05,-0.000131449029167,1543115529.2,336.4,0.05,1543115523.46
6,1.5,7.29565495833e-05,-0.000133197429167,1543115534.94,336.3,0.05,1543115529.2
7,1.5,6.890343875e-05,-0.000132959004167,1543115540.72,336.2,0.05,1543115534.95
8,1.5,6.85060741667e-05,-0.00013200535,1543115546.48,336.1,0.05,1543115540.72
9,1.5,6.77908179167e-05,-0.0001335153,1543115552.24,336.0,0.05,1543115546.49
0,1.5,6.81087095833e-05,-0.0001335153,1543115558.04,335.9,0.05,1543115552.24
1,1.5,6.62013595833e-05,-0.000127316441667,1543115563.79,335.8,0.05,1543115558.04
2,1.5,6.556557625e-05,-0.000131925858333,1543115569.58,335.7,0.05,1543115563.8
3,1.5,6.39761179167e-05,-0.0001335153,1543115575.47,335.6,0.05,1543115569.58
4,1.5,6.52476845833e-05,-0.000131766916667,1543115581.26,335.5,0.05,1543115575.47
5,1.5,6.12739429167e-05,-0.000131290079167,1543115587.05,335.4,0.05,1543115581.27
6,1.5,6.143294625e-05,-0.000133117945833,1543115592.79,335.3,0.05,1543115587.06
7,1.5,5.88102154167e-05,-0.000131766925,1543115598.55,335.2,0.05,1543115592.8
8,1.5,5.83333108333e-05,-0.000131131133333,1543115604.34,335.1,0.05,1543115598.55
9,1.5,5.86512120833e-05,-0.000129541666667,1543115610.16,335.0,0.05,1543115604.34
0,1.5,5.745910875e-05,-0.000131766929167,1543115615.99,334.9,0.05,1543115610.17
1,1.5,5.86512216667e-05,-0.00013399215,1543115621.75,334.8,0.05,1543115615.99
2,1.5,5.4836505e-05,-0.0001300979875,1543115627.55,334.7,0.05,1543115621.76
3,1.5,5.37238854167e-05,-0.000132879525,1543115633.3,334.6,0.05,1543115627.56
4,1.5,5.49954520833e-05,-0.0001305748125,1543115639.08,334.5,0.05,1543115633.31
5,1.5,5.706181375e-05,-0.0001323232375,1543115652.05,334.4,0.05,1543115639.09
6,1.5,5.26907395833e-05,-0.0001335153,1543115657.79,334.3,0.05,1543115652.06
7,1.5,5.26907375e-05,-0.000132720591667,1543115663.56,334.2,0.05,1543115657.8
8,1.5,5.10218125e-05,-0.0001335153,1543115669.31,334.1,0.05,1543115663.57
9,1.5,4.99091916667e-05,-0.00013399215,1543115675.05,334.0,0.05,1543115669.31
0,1.5,4.97502458333e-05,-0.000133992158333,1543115680.83,333.9,0.05,1543115675.06
1,1.5,4.97502458333e-05,-0.000133197416667,1543115686.61,333.8,0.05,1543115680.84
2,1.5,5.03860291667e-05,-0.000133038475,1543115692.36,333.7,0.05,1543115686.61
3,1.5,4.6730275e-05,-0.000134548475,1543115698.2,333.6,0.05,1543115692.36
4,1.5,4.80018416667e-05,-0.00013367425,1543115703.97,333.5,0.05,1543115698.2
5,1.5,4.6730275e-05,-0.0001335153,1543115709.77,333.4,0.05,1543115703.97
6,1.5,4.56176541667e-05,-0.000136853175,1543115715.63,333.3,0.05,1543115709.77
7,1.5,4.16440083333e-05,-0.000138681070833,1543115721.46,333.2,0.05,1543115715.63
8,1.5,3.910088e-05,-0.0001379658,1543115727.21,333.1,0.05,1543115721.47
9,1.5,4.029296875e-05,-0.0001371710625,1543115732.99,333.0,0.05,1543115727.22
0,1.5,3.86240458333e-05,-0.0001397936875,1543115738.78,332.9,0.05,1543115733.0
1,1.5,4.04519179167e-05,-0.000139396320833,1543115744.56,332.8,0.05,1543115738.78
2,1.5,3.814721e-05,-0.00014019105,1543115750.34,332.7,0.05,1543115744.56
3,1.5,3.504776625e-05,-0.000140747366667,1543115763.31,332.6,0.05,1543115750.35
4,1.5,3.814721e-05,-0.000144403116667,1543115769.08,332.5,0.05,1543115763.32
5,1.5,3.49682933333e-05,-0.000140429475,1543115774.82,332.4,0.05,1543115769.09
6,1.5,3.37761995833e-05,-0.000144482591667,1543115780.6,332.3,0.05,1543115774.83
7,1.5,3.34583079167e-05,-0.000144085220833,1543115786.6,332.2,0.05,1543115780.6
8,1.5,3.23456870833e-05,-0.000144085220833,1543115792.47,332.1,0.05,1543115786.6
9,1.5,3.361725375e-05,-0.000145118354167,1543115798.22,332.0,0.05,1543115792.47
0,1.5,2.94845979167e-05,-0.000146628375,1543115811.23,331.9,0.05,1543115798.22
1,1.5,3.38556725e-05,-0.000143131529167,1543115816.98,331.8,0.05,1543115811.23
2,1.5,3.20277954167e-05,-0.000146151525,1543115822.73,331.7,0.05,1543115816.99
3,1.5,3.19483133333e-05,-0.000147740979167,1543115828.5,331.6,0.05,1543115822.74
4,1.5,3.41735641667e-05,-0.00014750255,1543115834.27,331.5,0.05,1543115828.51
5,1.5,3.23456870833e-05,-0.0001468668,1543115840.06,331.4,0.05,1543115834.28
6,1.5,3.25841058333e-05,-0.000146787325,1543115853.03,331.3,0.05,1543115840.06
7,1.5,3.32993620833e-05,-0.0001468668,1543115858.78,331.2,0.05,1543115853.03
8,1.5,3.083567875e-05,-0.0001468668,1543115864.62,331.1,0.05,1543115858.78
9,1.5,2.60672166667e-05,-0.000150125145833,1543115870.37,331.0,0.05,1543115864.62
0,1.5,2.65440541667e-05,-0.000151714616667,1543115876.14,330.9,0.05,1543115870.38
1,1.5,2.78156208333e-05,-0.0001523504,1543115881.9,330.8,0.05,1543115876.14
2,1.5,2.6703e-05,-0.000151476208333,1543115887.7,330.7,0.05,1543115881.9
3,1.5,2.360355625e-05,-0.000152191445833,1543115893.51,330.6,0.05,1543115887.7
4,1.5,2.503406875e-05,-0.0001524298875,1543115899.28,330.5,0.05,1543115893.51
5,1.5,1.955043875e-05,-0.00015600615,1543115905.07,330.4,0.05,1543115899.28
6,1.5,1.931201875e-05,-0.000155926691667,1543115918.04,330.3,0.05,1543115905.07
7,1.5,1.6689415e-05,-0.000160138729167,1543115923.79,330.2,0.05,1543115918.05
8,1.5,1.62125645833e-05,-0.000159344020833,1543115929.58,330.1,0.05,1543115923.8
9,1.5,1.56562725e-05,-0.000161410325,1543115935.36,330.0,0.05,1543115929.59
0,1.5,1.48615183333e-05,-0.0001602182,1543115941.11,329.9,0.05,1543115935.36
1,1.5,1.39078354167e-05,-0.0001625229375,1543115946.89,329.8,0.05,1543115941.12
2,1.5,1.25567708333e-05,-0.000163476604167,1543115952.73,329.7,0.05,1543115946.89
3,1.5,1.16825690833e-05,-0.0001676886875,1543115958.53,329.6,0.05,1543115952.73
4,1.5,1.358994e-05,-0.00016514555,1543115964.29,329.5,0.05,1543115958.53
5,1.5,1.31925716667e-05,-0.0001646687,1543115970.06,329.4,0.05,1543115964.3
6,1.5,1.22388791667e-05,-0.000166337633333,1543115975.83,329.3,0.05,1543115970.06
7,1.5,9.21890975e-06,-0.000167291304167,1543115981.61,329.2,0.05,1543115975.84
8,1.5,9.77521970833e-06,-0.000167211833333,1543115987.44,329.1,0.05,1543115981.61
9,1.5,9.61627425e-06,-0.000169039716667,1543115993.26,329.0,0.05,1543115987.44
0,1.5,7.8678665e-06,-0.000170152333333,1543115999.06,328.9,0.05,1543115993.27
1,1.5,6.83470945833e-06,-0.000172933883333,1543116004.81,328.8,0.05,1543115999.06
2,1.5,1.144415e-05,-0.0001709470625,1543116010.56,328.7,0.05,1543116004.82
3,1.5,6.59628866667e-06,-0.000174602820833,1543116016.34,328.6,0.05,1543116010.56
4,1.5,8.02681716667e-06,-0.000172457045833,1543116022.16,328.5,0.05,1543116016.35
5,1.5,5.16576608333e-06,-0.000177304895833,1543116027.95,328.4,0.05,1543116022.17
6,1.5,8.82154570833e-06,-0.000175715433333,1543116033.76,328.3,0.05,1543116027.95
7,1.5,8.8215455e-06,-0.000178496991667,1543116039.52,328.2,0.05,1543116033.76
8,1.5,5.48366120833e-06,-0.0001784970125,1543116045.31,328.1,0.05,1543116039.52
9,1.5,1.35899433333e-05,-0.00017658965,1543116051.08,328.0,0.05,1543116045.31
0,1.5,1.4305205e-05,-0.000173490191667,1543116056.84,327.9,0.05,1543116051.09
1,1.5,1.748414375e-05,-0.000171264958333,1543116062.62,327.8,0.05,1543116056.85
2,1.5,1.43052041667e-05,-0.000174284925,1543116068.44,327.7,0.05,1543116062.62
3,1.5,1.18415145833e-05,-0.00017714595,1543116074.21,327.6,0.05,1543116068.44
4,1.5,1.0569948375e-05,-0.000179371208333,1543116079.98,327.5,0.05,1543116074.22
5,1.5,1.144415e-05,-0.0001780996375,1543116085.75,327.4,0.05,1543116079.98
6,1.5,1.17620416667e-05,-0.000176987025,1543116091.54,327.3,0.05,1543116085.75
7,1.5,8.503646875e-06,-0.000180881175,1543116097.38,327.2,0.05,1543116091.55
8,1.5,1.22388918333e-05,-0.0001790533125,1543116103.16,327.1,0.05,1543116097.39
9,1.5,1.0013638375e-05,-0.000182470633333,1543116108.93,327.0,0.05,1543116103.17
0,1.5,8.90101854167e-06,-0.000183742166667,1543116114.74,326.9,0.05,1543116108.95
1,1.5,8.74207266667e-06,-0.0001859674,1543116120.55,326.8,0.05,1543116114.74
2,1.5,8.18575908333e-06,-0.0001850137,1543116126.31,326.7,0.05,1543116120.56
3,1.5,6.11945266667e-06,-0.000186682658333,1543116132.12,326.6,0.05,1543116126.32
4,1.5,8.26523191667e-06,-0.000186841591667,1543116137.87,326.5,0.05,1543116132.12
5,1.5,5.40418833333e-06,-0.0001883515875,1543116143.63,326.4,0.05,1543116137.87
6,1.5,9.05996408333e-06,-0.000187397925,1543116149.44,326.3,0.05,1543116143.63
7,1.5,8.34470858333e-06,-0.0001891463125,1543116155.21,326.2,0.05,1543116149.44
8,1.5,7.629453e-06,-0.000191609979167,1543116161.0,326.1,0.05,1543116155.21
9,1.5,6.19891816667e-06,-0.000192086804167,1543116166.77,326.0,0.05,1543116161.0
0,1.5,7.6294505e-06,-0.000193358379167,1543116172.56,325.9,0.05,1543116166.78
1,1.5,7.78838975e-06,-0.00019343785,1543116178.39,325.8,0.05,1543116172.57
2,1.5,5.08629925e-06,-0.000194947845833,1543116184.21,325.7,0.05,1543116178.39
3,1.5,5.8015515e-06,-0.000197332025,1543116197.23,325.6,0.05,1543116184.22
4,1.5,5.96049725e-06,-0.000198126775,1543116203.03,325.5,0.05,1543116197.23
5,1.5,7.94733675e-06,-0.000198285720833,1543116208.84,325.4,0.05,1543116203.04
6,1.5,6.27839229167e-06,-0.000198524133333,1543116214.6,325.3,0.05,1543116208.84
7,1.5,2.94051445833e-06,-0.000202656716667,1543116220.42,325.2,0.05,1543116214.6
8,1.5,5.40419316667e-06,-0.0002043256375,1543116226.21,325.1,0.05,1543116220.42
9,1.5,8.66259733333e-06,-0.000200828820833,1543116231.98,325.0,0.05,1543116226.21
0,1.5,3.73525195833e-06,-0.000205994575,1543116237.76,324.9,0.05,1543116231.99
1,1.5,7.39102575e-06,-0.000205915108333,1543116243.59,324.8,0.05,1543116237.76
2,1.5,1.064942125e-05,-0.0002066303625,1543116249.41,324.7,0.05,1543116243.6
3,1.5,9.059964e-06,-0.000203213020833,1543116255.21,324.6,0.05,1543116249.41
4,1.5,1.0172584e-05,-0.00020694825,1543116260.99,324.5,0.05,1543116255.22
5,1.5,1.0252056875e-05,-0.000207901933333,1543116266.78,324.4,0.05,1543116261.0
6,1.5,1.0569948375e-05,-0.000207345608333,1543116272.62,324.3,0.05,1543116266.78
7,1.5,1.0172584125e-05,-0.000210921891667,1543116278.39,324.2,0.05,1543116272.62
8,1.5,9.775219625e-06,-0.000211875575,1543116284.17,324.1,0.05,1543116278.39
9,1.5,1.446415e-05,-0.000209888733333,1543116289.94,324.0,0.05,1543116284.18
0,1.5,1.58152058333e-05,-0.000210921883333,1543116295.73,323.9,0.05,1543116289.95
1,1.5,1.549731875e-05,-0.000209252975,1543116301.54,323.8,0.05,1543116295.74
2,1.5,1.68483608333e-05,-0.000208696670833,1543116307.3,323.7,0.05,1543116301.54
3,1.5,1.645099625e-05,-0.000207584041667,1543116313.04,323.6,0.05,1543116307.31
4,1.5,1.39078279167e-05,-0.0002081403375,1543116318.79,323.5,0.05,1543116313.05
5,1.5,1.37488795833e-05,-0.000206391945833,1543116324.6,323.4,0.05,1543116318.79
6,1.5,1.28746625e-05,-0.000206868779167,1543116330.46,323.3,0.05,1543116324.6
7,1.5,9.77521991667e-06,-0.000207027729167,1543116336.26,323.2,0.05,1543116330.46
8,1.5,1.144415e-05,-0.000205120375,1543116342.07,323.1,0.05,1543116336.26
9,1.5,1.144415e-05,-0.000200431466667,1543116348.04,323.0,0.05,1543116342.08
0,1.5,1.144415e-05,-0.000204881941667,1543116353.81,322.9,0.05,1543116348.05
1,1.5,1.128520425e-05,-0.000207584041667,1543116359.59,322.8,0.05,1543116353.82
2,1.5,1.00931112917e-05,-0.000208140345833,1543116365.51,322.7,0.05,1543116359.59
3,1.5,1.0887839875e-05,-0.000207425091667,1543116371.37,322.6,0.05,1543116365.51
4,1.5,1.12852069583e-05,-0.000205915095833,1543116377.16,322.5,0.05,1543116371.37
5,1.5,1.0808367e-05,-0.000209809270833,1543116382.95,322.4,0.05,1543116377.17
6,1.5,1.1205731375e-05,-0.0002107629375,1543116388.76,322.3,0.05,1543116382.96
7,1.5,1.25567708333e-05,-0.000210365566667,1543116394.55,322.2,0.05,1543116388.77
8,1.5,1.30336108333e-05,-0.000208776133333,1543116400.31,322.1,0.05,1543116394.55
9,1.5,1.30336083333e-05,-0.0002117166,1543116406.07,322.0,0.05,1543116400.31
0,1.5,1.39873083333e-05,-0.000209491379167,1543116411.84,321.9,0.05,1543116406.08
1,1.5,1.263624375e-05,-0.0002114781875,1543116417.58,321.8,0.05,1543116411.84
2,1.5,1.358993625e-05,-0.0002123524,1543116423.34,321.7,0.05,1543116417.59
3,1.5,1.55768e-05,-0.000211796075,1543116429.1,321.6,0.05,1543116423.35
4,1.5,1.80404533333e-05,-0.0002105245125,1543116434.85,321.5,0.05,1543116429.1
5,1.5,1.47820575e-05,-0.000214498191667,1543116440.71,321.4,0.05,1543116434.85
6,1.5,1.819939875e-05,-0.000213226604167,1543116446.54,321.3,0.05,1543116440.72
7,1.5,1.93914916667e-05,-0.000214418708333,1543116452.4,321.2,0.05,1543116446.54
8,1.5,1.89941270833e-05,-0.000213385554167,1543116458.21,321.1,0.05,1543116452.4
9,1.5,1.835834375e-05,-0.000215054475,1543116463.97,321.0,0.05,1543116458.22
0,1.5,1.90736e-05,-0.000215213416667,1543116469.76,320.9,0.05,1543116463.98
1,1.5,2.098095e-05,-0.000218233408333,1543116475.62,320.8,0.05,1543116469.77
2,1.5,2.05041125e-05,-0.000215213416667,1543116481.37,320.7,0.05,1543116475.63
3,1.5,2.04246395833e-05,-0.000216643941667,1543116487.14,320.6,0.05,1543116481.38
4,1.5,2.098095e-05,-0.000218153941667,1543116492.94,320.5,0.05,1543116487.15
5,1.5,2.3841975e-05,-0.000218869179167,1543116498.72,320.4,0.05,1543116492.95
6,1.5,2.34446104167e-05,-0.00022244545,1543116504.51,320.3,0.05,1543116498.73
7,1.5,2.217304375e-05,-0.000222127579167,1543116510.29,320.2,0.05,1543116504.51
8,1.5,2.43188125e-05,-0.000223717045833,1543116516.05,320.1,0.05,1543116510.29
9,1.5,2.455723125e-05,-0.000221650754167,1543116521.84,320.0,0.05,1543116516.06
0,1.5,2.49545958333e-05,-0.000222842833333,1543116527.64,319.9,0.05,1543116521.85
1,1.5,2.59082708333e-05,-0.000223875975,1543116533.58,319.8,0.05,1543116527.65
2,1.5,2.479565e-05,-0.000225783333333,1543116539.48,319.7,0.05,1543116533.58
3,1.5,2.73387833333e-05,-0.000225862808333,1543116545.28,319.6,0.05,1543116539.48
4,1.5,2.7974585e-05,-0.0002250681,1543116551.04,319.5,0.05,1543116545.29
5,1.5,2.81335125e-05,-0.0002264191125,1543116564.04,319.4,0.05,1543116551.05
6,1.5,3.059724625e-05,-0.0002257833375,1543116569.8,319.3,0.05,1543116564.04
7,1.5,2.88487870833e-05,-0.000225147558333,1543116575.54,319.2,0.05,1543116569.8
8,1.5,3.09946291667e-05,-0.000226657525,1543116581.35,319.1,0.05,1543116575.54
9,1.5,2.78951075e-05,-0.000228326458333,1543116587.1,319.0,0.05,1543116581.35
0,1.5,3.170990375e-05,-0.000227213829167,1543116592.89,318.9,0.05,1543116587.11
1,1.5,3.22662141667e-05,-0.000230233833333,1543116598.74,318.8,0.05,1543116592.9
2,1.5,3.27430516667e-05,-0.0002276112125,1543116604.62,318.7,0.05,1543116598.75
3,1.5,3.22662141667e-05,-0.000229836433333,1543116610.47,318.6,0.05,1543116604.63
4,1.5,3.37761995833e-05,-0.000228723829167,1543116616.26,318.5,0.05,1543116610.47
5,1.5,3.63988058333e-05,-0.000228405945833,1543116622.03,318.4,0.05,1543116616.27
6,1.5,3.59219683333e-05,-0.000230472229167,1543116627.79,318.3,0.05,1543116622.03
7,1.5,3.63988058333e-05,-0.000236830058333,1543116633.57,318.2,0.05,1543116627.79
8,1.5,3.79882641667e-05,-0.00022745225,1543116639.34,318.1,0.05,1543116633.57
9,1.5,3.91803525e-05,-0.0002312669625,1543116645.16,318.0,0.05,1543116639.35
0,1.5,3.8941935e-05,-0.000228405941667,1543116650.93,317.9,0.05,1543116645.17
1,1.5,4.01340254167e-05,-0.000228564879167,1543116656.7,317.8,0.05,1543116650.94
2,1.5,3.93392975e-05,-0.000232300116667,1543116662.59,317.7,0.05,1543116656.71
3,1.5,4.00545545833e-05,-0.000237068483333,1543116668.35,317.6,0.05,1543116662.6
4,1.5,4.29950479167e-05,-0.000229995404167,1543116674.1,317.5,0.05,1543116668.36
5,1.5,3.98956054167e-05,-0.000235479016667,1543116679.84,317.4,0.05,1543116674.1
6,1.5,4.315399375e-05,-0.000229518566667,1543116685.63,317.3,0.05,1543116679.84
7,1.5,4.39487229167e-05,-0.000233889579167,1543116691.41,317.2,0.05,1543116685.64
8,1.5,4.37897770833e-05,-0.000240485816667,1543116697.15,317.1,0.05,1543116691.42
9,1.5,3.99750791667e-05,-0.000238896354167,1543116702.92,317.0,0.05,1543116697.16
0,1.5,4.33129395833e-05,-0.000238260583333,1543116708.67,316.9,0.05,1543116702.93
1,1.5,4.539513e-05,-0.00023948782,1543116714.51,316.8,0.05,1543116708.67
2,1.5,4.42666145833e-05,-0.0002428703,1543116720.35,316.7,0.05,1543116714.51
3,1.5,4.51408166667e-05,-0.0002405653125,1543116726.21,316.6,0.05,1543116720.35
4,1.5,4.71276395833e-05,-0.000237068495833,1543116731.97,316.5,0.05,1543116726.22
5,1.5,5.04655020833e-05,-0.000240883379167,1543116737.71,316.4,0.05,1543116731.98
6,1.5,5.269074e-05,-0.000243665116667,1543116743.57,316.3,0.05,1543116737.72
7,1.5,5.20549575e-05,-0.0002410421375,1543116749.32,316.2,0.05,1543116743.57
8,1.5,5.173706625e-05,-0.000245890770833,1543116755.08,316.1,0.05,1543116749.33
9,1.5,5.149865e-05,-0.00024382445,1543116760.88,316.0,0.05,1543116755.09
0,1.5,5.41212470833e-05,-0.000242314120833,1543116766.66,315.9,0.05,1543116760.89
1,1.5,5.34854658333e-05,-0.000242154979167,1543116772.46,315.8,0.05,1543116766.66
2,1.5,5.372388625e-05,-0.000243426970833,1543116778.22,315.7,0.05,1543116772.46
3,1.5,5.58696504167e-05,-0.000241439533333,1543116784.0,315.6,0.05,1543116778.23
4,1.5,5.69027983333e-05,-0.000236671108333,1543116789.79,315.5,0.05,1543116784.01
5,1.5,5.63464879167e-05,-0.000240406520833,1543116795.57,315.4,0.05,1543116789.79
6,1.5,5.88896691667e-05,-0.000244698670833,1543116801.39,315.3,0.05,1543116795.58
7,1.5,6.19892758333e-05,-0.000237624808333,1543116807.24,315.2,0.05,1543116801.39
8,1.5,5.98433825e-05,-0.000241996183333,1543116813.0,315.1,0.05,1543116807.25
9,1.5,6.10355625e-05,-0.000242234575,1543116818.77,315.0,0.05,1543116813.0
0,1.5,6.13534733333e-05,-0.0002408038625,1543116824.65,314.9,0.05,1543116818.77
1,1.5,6.318138875e-05,-0.000236830058333,1543116830.43,314.8,0.05,1543116824.66
2,1.5,6.39761179167e-05,-0.0002410424625,1543116843.4,314.7,0.05,1543116830.43
3,1.5,6.61218866667e-05,-0.000240724466667,1543116849.14,314.6,0.05,1543116843.4
4,1.5,6.96981658333e-05,-0.000237386379167,1543116854.9,314.5,0.05,1543116849.15
5,1.5,7.02544754167e-05,-0.000238022145833,1543116860.69,314.4,0.05,1543116854.9
6,1.5,6.9275372e-05,-0.00023521518,1543116866.55,314.3,0.05,1543116860.69
7,1.5,6.90623833333e-05,-0.000230949066667,1543116872.43,314.2,0.05,1543116866.55
8,1.5,6.485032e-05,-0.000229518566667,1543116878.26,314.1,0.05,1543116872.43
9,1.5,6.19098220833e-05,-0.000228644354167,1543116884.06,314.0,0.05,1543116878.27
0,1.5,6.32608616667e-05,-0.000229200679167,1543116889.81,313.9,0.05,1543116884.06
1,1.5,6.21482408333e-05,-0.000226578075,1543116895.61,313.8,0.05,1543116889.81
2,1.5,6.34198075e-05,-0.000232141166667,1543116901.36,313.7,0.05,1543116895.62
3,1.5,6.318138875e-05,-0.000231982225,1543116907.11,313.6,0.05,1543116901.37
4,1.5,6.18303108333e-05,-0.000231664316667,1543116912.91,313.5,0.05,1543116907.12
5,1.5,6.508873875e-05,-0.000229518558333,1543116918.68,313.4,0.05,1543116912.92
6,1.5,6.40555908333e-05,-0.0002315053875,1543116924.51,313.3,0.05,1543116918.69
7,1.5,6.53271575e-05,-0.000232538525,1543116930.29,313.2,0.05,1543116924.51
8,1.5,6.747292625e-05,-0.000231823283333,1543116936.07,313.1,0.05,1543116930.3
9,1.5,6.461190125e-05,-0.000231823275,1543116941.84,313.0,0.05,1543116936.08
0,1.5,6.70755616667e-05,-0.000230710666667,1543116947.63,312.9,0.05,1543116941.84
1,1.5,6.54861033333e-05,-0.000228803325,1543116953.47,312.8,0.05,1543116947.64
2,1.5,6.842660125e-05,-0.000229756983333,1543116959.26,312.7,0.05,1543116953.47
3,1.5,6.866502e-05,-0.000227372791667,1543116965.08,312.6,0.05,1543116959.27
4,1.5,6.97776408333e-05,-0.000225783325,1543116970.84,312.5,0.05,1543116965.08
5,1.5,6.81881825e-05,-0.00022633965,1543116976.67,312.4,0.05,1543116970.85
6,1.5,6.94597491667e-05,-0.000224352825,1543116982.5,312.3,0.05,1543116976.67
7,1.5,6.89034358333e-05,-0.000225227020833,1543116988.33,312.2,0.05,1543116982.51
8,1.5,6.9618695e-05,-0.000225862816667,1543116994.15,312.1,0.05,1543116988.34
9,1.5,7.09697320833e-05,-0.00022490915,1543117007.15,312.0,0.05,1543116994.16
0,1.5,7.26386591667e-05,-0.000225385983333,1543117012.9,311.9,0.05,1543117007.16
1,1.5,7.00160591667e-05,-0.00022459125,1543117018.74,311.8,0.05,1543117012.9
2,1.5,7.12590116e-05,-0.000225144372,1543117024.64,311.7,0.05,1543117018.74
3,1.5,7.11286775e-05,-0.00022459125,1543117030.42,311.6,0.05,1543117024.65
4,1.5,7.00160591667e-05,-0.000223955466667,1543117036.19,311.5,0.05,1543117030.42
5,1.5,7.51817891667e-05,-0.000222763345833,1543117041.96,311.4,0.05,1543117036.19
6,1.5,7.49433704167e-05,-0.000223399145833,1543117047.76,311.3,0.05,1543117041.96
7,1.5,7.240023875e-05,-0.000220697075,1543117053.51,311.2,0.05,1543117047.77
8,1.5,7.34333858333e-05,-0.0002190281375,1543117059.25,311.1,0.05,1543117053.51
9,1.5,7.28770745833e-05,-0.000219504970833,1543117065.03,311.0,0.05,1543117059.25
0,1.5,6.77908179167e-05,-0.0002174387,1543117077.99,310.9,0.05,1543117065.04
1,1.5,7.18439325e-05,-0.0002175181375,1543117083.77,310.8,0.05,1543117078.0
2,1.5,7.14465666667e-05,-0.000216564475,1543117089.6,310.7,0.05,1543117083.78
3,1.5,7.24002404167e-05,-0.000215054495833,1543117095.46,310.6,0.05,1543117089.61
4,1.5,7.12876225e-05,-0.000214180295833,1543117101.22,310.5,0.05,1543117095.47
5,1.5,6.985711125e-05,-0.000213624,1543117107.0,310.4,0.05,1543117101.22
6,1.5,7.08107854167e-05,-0.0002129882,1543117112.76,310.3,0.05,1543117107.01
7,1.5,7.12081479167e-05,-0.0002120345,1543117118.56,310.2,0.05,1543117112.76
8,1.5,6.71550345833e-05,-0.0002117166,1543117124.37,310.1,0.05,1543117118.56
9,1.5,6.91418575e-05,-0.000210683466667,1543117130.16,310.0,0.05,1543117124.37
0,1.5,6.88239658333e-05,-0.000209570854167,1543117135.97,309.9,0.05,1543117130.17
1,1.5,6.604241375e-05,-0.000210047704167,1543117141.74,309.8,0.05,1543117135.98
2,1.5,6.56450491667e-05,-0.00020726615,1543117147.55,309.7,0.05,1543117141.75
3,1.5,6.44529554167e-05,-0.0002098887625,1543117153.32,309.6,0.05,1543117147.55
4,1.5,6.70755616667e-05,-0.000208617166667,1543117159.1,309.5,0.05,1543117153.33
5,1.5,6.5803995e-05,-0.000208617195833,1543117164.85,309.4,0.05,1543117159.11
6,1.5,6.985711375e-05,-0.000208458241667,1543117170.59,309.3,0.05,1543117164.85
7,1.5,6.485032e-05,-0.000207027720833,1543117176.35,309.2,0.05,1543117170.6
8,1.5,6.39761179167e-05,-0.000205279333333,1543117182.1,309.1,0.05,1543117176.36
9,1.5,6.47708470833e-05,-0.000204881941667,1543117187.84,309.0,0.05,1543117182.11
0,1.5,6.485032e-05,-0.00020074935,1543117193.6,308.9,0.05,1543117187.85
1,1.5,6.508873875e-05,-0.000202656725,1543117199.38,308.8,0.05,1543117193.61
2,1.5,6.53271575e-05,-0.000202815654167,1543117205.21,308.7,0.05,1543117199.39
3,1.5,6.604241375e-05,-0.000199795683333,1543117211.01,308.6,0.05,1543117205.22
4,1.5,6.485032e-05,-0.000199398320833,1543117216.77,308.5,0.05,1543117211.02
5,1.5,6.42145366667e-05,-0.0001983652,1543117222.54,308.4,0.05,1543117216.77
6,1.5,6.34198075e-05,-0.0001983652,1543117228.33,308.3,0.05,1543117222.55
7,1.5,6.35787533333e-05,-0.000197490983333,1543117234.1,308.2,0.05,1543117228.33
8,1.5,6.23071866667e-05,-0.0001962988875,1543117239.87,308.1,0.05,1543117234.11
9,1.5,5.88896883333e-05,-0.00019343785,1543117245.65,308.0,0.05,1543117239.87
0,1.5,5.67438525e-05,-0.000190099995833,1543117251.46,307.9,0.05,1543117245.65
1,1.5,5.66644391667e-05,-0.000188828425,1543117257.23,307.8,0.05,1543117251.46
2,1.5,6.485032e-05,-0.0001907358,1543117270.22,307.7,0.05,1543117257.23
3,1.5,6.34198075e-05,-0.000191530508333,1543117275.99,307.6,0.05,1543117270.22
4,1.5,6.40555908333e-05,-0.000191768920833,1543117281.74,307.5,0.05,1543117275.99
5,1.5,6.20687679167e-05,-0.0001919278625,1543117287.54,307.4,0.05,1543117281.75
6,1.5,6.03202679167e-05,-0.0001897821,1543117293.29,307.3,0.05,1543117287.55
7,1.5,5.96844175e-05,-0.000189384725,1543117299.04,307.2,0.05,1543117293.29
8,1.5,6.16713170833e-05,-0.000188431075,1543117304.81,307.1,0.05,1543117299.05
9,1.5,5.9922865e-05,-0.0001891463125,1543117310.57,307.0,0.05,1543117304.81
0,1.5,5.84128029167e-05,-0.0001869210625,1543117316.34,306.9,0.05,1543117310.58
